,ip.dst,ip.src,udp.srcport,udp.dstport,dns.time
83605,173.27.225.164,172.31.0.2,53,58495,0.027027
83607,173.27.225.164,172.31.0.2,53,7054,0.002773
83609,173.27.225.164,172.31.0.2,53,23737,0.031376
83611,173.27.225.164,172.31.0.2,53,52436,0.020333
83614,173.27.225.164,172.31.0.2,53,30974,0.02143
83615,173.27.225.164,172.31.0.2,53,33776,0.021398
83617,173.27.225.164,172.31.0.2,53,40416,0.000868
83619,173.27.225.164,172.31.0.2,53,61330,0.000392
83622,173.27.225.164,172.31.0.2,53,27471,0.00697
83623,173.27.225.164,172.31.0.2,53,44079,0.021266
83626,173.27.225.164,172.31.0.2,53,44825,0.004015
83627,173.27.225.164,172.31.0.2,53,44088,0.007025
83630,173.27.225.164,172.31.0.2,53,48323,0.002134
83631,173.27.225.164,172.31.0.2,53,6408,0.002288
83634,173.27.225.164,172.31.0.2,53,38793,0.002111
83635,173.27.225.164,172.31.0.2,53,22994,0.01331
83638,173.27.225.164,172.31.0.2,53,4318,0.004111
83639,173.27.225.164,172.31.0.2,53,34555,0.014725
83642,173.27.225.164,172.31.0.2,53,12264,0.001989
83643,173.27.225.164,172.31.0.2,53,56188,0.01254
83645,173.27.225.164,172.31.0.2,53,13574,0.009169
83647,173.27.225.164,172.31.0.2,53,50845,0.00211
83649,173.27.225.164,172.31.0.2,53,12798,0.005405
83651,173.27.225.164,172.31.0.2,53,46096,0.002021
83653,173.27.225.164,172.31.0.2,53,61204,0.000378
83655,173.27.225.164,172.31.0.2,53,13728,0.000336
83657,173.27.225.164,172.31.0.2,53,18611,0.000412
83659,173.27.225.164,172.31.0.2,53,26545,0.000419
83661,173.27.225.164,172.31.0.2,53,37975,0.000381
83663,173.27.225.164,172.31.0.2,53,55983,0.002236
83665,173.27.225.164,172.31.0.2,53,39425,0.000961
83667,173.27.225.164,172.31.0.2,53,44998,0.001013
83669,173.27.225.164,172.31.0.2,53,32853,0.000882
83672,173.27.225.164,172.31.0.2,53,17245,0.002258
83673,173.27.225.164,172.31.0.2,53,6833,0.021283
83675,173.27.225.164,172.31.0.2,53,32324,0.000868
83677,173.27.225.164,172.31.0.2,53,54529,0.000921
83679,173.27.225.164,172.31.0.2,53,62695,0.000251
83681,173.27.225.164,172.31.0.2,53,49807,0.000851
83683,173.27.225.164,172.31.0.2,53,43102,0.000345
83685,173.27.225.164,172.31.0.2,53,1044,0.000295
83687,173.27.225.164,172.31.0.2,53,55330,0.000264
83689,173.27.225.164,172.31.0.2,53,8192,0.002191
83691,173.27.225.164,172.31.0.2,53,5198,0.000794
83694,173.27.225.164,172.31.0.2,53,48941,0.085575
83695,173.27.225.164,172.31.0.2,53,54905,0.032447
83697,173.27.225.164,172.31.0.2,53,21918,0.021387
83699,173.27.225.164,172.31.0.2,53,44541,0.000826
83702,173.27.225.164,172.31.0.2,53,64824,0.015166
83703,173.27.225.164,172.31.0.2,53,28029,0.042013
83705,173.27.225.164,172.31.0.2,53,4350,0.002239
83707,173.27.225.164,172.31.0.2,53,13716,0.00224
83709,173.27.225.164,172.31.0.2,53,29661,0.039132
83711,173.27.225.164,172.31.0.2,53,20364,0.00232
83713,173.27.225.164,172.31.0.2,53,47281,0.025581
83715,173.27.225.164,172.31.0.2,53,48608,0.002471
83718,173.27.225.164,172.31.0.2,53,18092,0.001006
83719,173.27.225.164,172.31.0.2,53,3152,0.038677
83721,173.27.225.164,172.31.0.2,53,12363,0.012265
83723,173.27.225.164,172.31.0.2,53,44260,0.001921
83725,173.27.225.164,172.31.0.2,53,3993,0.048161
83727,173.27.225.164,172.31.0.2,53,47142,0.003851
83729,173.27.225.164,172.31.0.2,53,56557,0.000308
83731,173.27.225.164,172.31.0.2,53,58128,0.050712
83733,173.27.225.164,172.31.0.2,53,65486,0.002084
83735,173.27.225.164,172.31.0.2,53,54272,0.000829
83737,173.27.225.164,172.31.0.2,53,45211,0.000713
83739,173.27.225.164,172.31.0.2,53,45442,0.021494
83741,173.27.225.164,172.31.0.2,53,4380,0.000406
83743,173.27.225.164,172.31.0.2,53,48351,0.000295
83745,173.27.225.164,172.31.0.2,53,51111,0.000318
83747,173.27.225.164,172.31.0.2,53,65422,0.000321
83749,173.27.225.164,172.31.0.2,53,35415,0.023434
83751,173.27.225.164,172.31.0.2,53,22651,0.000317
83753,173.27.225.164,172.31.0.2,53,30893,0.000392
83755,173.27.225.164,172.31.0.2,53,60918,0.000449
83758,173.27.225.164,172.31.0.2,53,19461,0.000333
83759,173.27.225.164,172.31.0.2,53,21179,0.013254
83761,173.27.225.164,172.31.0.2,53,18634,0.000443
83763,173.27.225.164,172.31.0.2,53,5073,0.000304
83765,173.27.225.164,172.31.0.2,53,9906,0.000887
83767,173.27.225.164,172.31.0.2,53,63467,0.000269
83769,173.27.225.164,172.31.0.2,53,40995,0.000307
83771,173.27.225.164,172.31.0.2,53,50853,0.000326
83773,173.27.225.164,172.31.0.2,53,39060,0.000994
83775,173.27.225.164,172.31.0.2,53,24325,0.000271
83777,173.27.225.164,172.31.0.2,53,26170,0.000378
83779,173.27.225.164,172.31.0.2,53,41734,0.000416
83781,173.27.225.164,172.31.0.2,53,61734,0.022902
83783,173.27.225.164,172.31.0.2,53,52285,0.012385
83785,173.27.225.164,172.31.0.2,53,54450,0.000874
83787,173.27.225.164,172.31.0.2,53,10917,0.013823
83789,173.27.225.164,172.31.0.2,53,19789,0.014011
83791,173.27.225.164,172.31.0.2,53,53652,2.88571
83793,173.27.225.164,172.31.0.2,53,27439,2.391039
83795,173.27.225.164,172.31.0.2,53,3301,0.071668
83797,173.27.225.164,172.31.0.2,53,9008,2.614342
83799,173.27.225.164,172.31.0.2,53,26968,3.055402
83801,173.27.225.164,172.31.0.2,53,55524,0.022421
83803,173.27.225.164,172.31.0.2,53,59168,0.022237
83805,173.27.225.164,172.31.0.2,53,33613,0.023682
83807,173.27.225.164,172.31.0.2,53,59711,0.013548
83809,173.27.225.164,172.31.0.2,53,62041,0.300458
83811,173.27.225.164,172.31.0.2,53,9678,0.021944
83813,173.27.225.164,172.31.0.2,53,41291,0.000332
83816,173.27.225.164,172.31.0.2,53,1151,0.000237
83817,173.27.225.164,172.31.0.2,53,64343,0.000412
83819,173.27.225.164,172.31.0.2,53,49120,0.000301
83821,173.27.225.164,172.31.0.2,53,40981,0.000421
83823,173.27.225.164,172.31.0.2,53,16620,0.000872
83825,173.27.225.164,172.31.0.2,53,51185,0.002765
83828,173.27.225.164,172.31.0.2,53,20129,0.002828
83829,173.27.225.164,172.31.0.2,53,9500,0.002767
83831,173.27.225.164,172.31.0.2,53,53510,0.000323
83833,173.27.225.164,172.31.0.2,53,34184,0.019867
83835,173.27.225.164,172.31.0.2,53,53795,0.186586
83837,173.27.225.164,172.31.0.2,53,62055,0.038703
83839,173.27.225.164,172.31.0.2,53,58855,2.66755
83841,173.27.225.164,172.31.0.2,53,61067,2.932653
83843,173.27.225.164,172.31.0.2,53,23033,0.012527
83845,173.27.225.164,172.31.0.2,53,55336,0.688961
83847,173.27.225.164,172.31.0.2,53,19466,0.027444
83849,173.27.225.164,172.31.0.2,53,4151,0.000364
83851,173.27.225.164,172.31.0.2,53,3443,0.000371
83853,173.27.225.164,172.31.0.2,53,63918,0.000387
83855,173.27.225.164,172.31.0.2,53,19417,0.023391
83857,173.27.225.164,172.31.0.2,53,33598,0.021388
83859,173.27.225.164,172.31.0.2,53,49897,0.08301
83861,173.27.225.164,172.31.0.2,53,30292,0.021277
83865,173.27.225.164,172.31.0.2,53,24411,0.028999
83866,173.27.225.164,172.31.0.2,53,7716,0.047956
83867,173.27.225.164,172.31.0.2,53,52558,0.083093
83869,173.27.225.164,172.31.0.2,53,38556,0.002323
83872,173.27.225.164,172.31.0.2,53,1673,0.00112
83873,173.27.225.164,172.31.0.2,53,23912,0.003641
83875,173.27.225.164,172.31.0.2,53,62484,0.015663
83877,173.27.225.164,172.31.0.2,53,30186,0.048224
83879,173.27.225.164,172.31.0.2,53,11310,0.000849
83881,173.27.225.164,172.31.0.2,53,1452,0.00027
83883,173.27.225.164,172.31.0.2,53,39949,0.000933
83885,173.27.225.164,172.31.0.2,53,49993,0.012641
83887,173.27.225.164,172.31.0.2,53,15266,0.01307
83889,173.27.225.164,172.31.0.2,53,46769,0.000436
83891,173.27.225.164,172.31.0.2,53,34827,0.000347
83893,173.27.225.164,172.31.0.2,53,37961,0.002106
83895,173.27.225.164,172.31.0.2,53,38514,0.013015
83897,173.27.225.164,172.31.0.2,53,14513,0.013009
83899,173.27.225.164,172.31.0.2,53,5321,0.014612
83901,173.27.225.164,172.31.0.2,53,48623,0.012715
83903,173.27.225.164,172.31.0.2,53,53828,0.000481
83905,173.27.225.164,172.31.0.2,53,46118,0.000411
83907,173.27.225.164,172.31.0.2,53,17522,0.000981
83909,173.27.225.164,172.31.0.2,53,7774,0.000347
83911,173.27.225.164,172.31.0.2,53,59693,0.00042
83913,173.27.225.164,172.31.0.2,53,56554,0.000389
83915,173.27.225.164,172.31.0.2,53,31187,0.002798
83917,173.27.225.164,172.31.0.2,53,2433,0.000868
83919,173.27.225.164,172.31.0.2,53,21310,0.000357
83921,173.27.225.164,172.31.0.2,53,32389,0.000476
83923,173.27.225.164,172.31.0.2,53,50355,0.000376
83925,173.27.225.164,172.31.0.2,53,20672,0.00035
83928,173.27.225.164,172.31.0.2,53,55459,0.000356
83929,173.27.225.164,172.31.0.2,53,28888,0.000267
83931,173.27.225.164,172.31.0.2,53,31442,0.000278
83933,173.27.225.164,172.31.0.2,53,41853,0.000341
83935,173.27.225.164,172.31.0.2,53,1866,0.019845
83937,173.27.225.164,172.31.0.2,53,60485,0.000342
83939,173.27.225.164,172.31.0.2,53,41331,0.000334
83941,173.27.225.164,172.31.0.2,53,60615,0.000312
83943,173.27.225.164,172.31.0.2,53,7382,0.000793
83945,173.27.225.164,172.31.0.2,53,42989,0.012253
83947,173.27.225.164,172.31.0.2,53,58865,0.000276
83949,173.27.225.164,172.31.0.2,53,55311,0.066523
83951,173.27.225.164,172.31.0.2,53,35810,0.022893
83953,173.27.225.164,172.31.0.2,53,65392,0.000354
83955,173.27.225.164,172.31.0.2,53,7095,0.111021
83957,173.27.225.164,172.31.0.2,53,15682,0.015707
83959,173.27.225.164,172.31.0.2,53,63867,0.000856
83961,173.27.225.164,172.31.0.2,53,22465,0.000303
83963,173.27.225.164,172.31.0.2,53,41089,0.000418
83965,173.27.225.164,172.31.0.2,53,37695,0.000427
83967,173.27.225.164,172.31.0.2,53,54839,0.05585
83969,173.27.225.164,172.31.0.2,53,18144,0.012113
83971,173.27.225.164,172.31.0.2,53,42378,0.021351
83973,173.27.225.164,172.31.0.2,53,62167,0.019987
83975,173.27.225.164,172.31.0.2,53,3615,0.001022
83977,173.27.225.164,172.31.0.2,53,47144,0.000371
83979,173.27.225.164,172.31.0.2,53,43179,0.070352
83981,173.27.225.164,172.31.0.2,53,13625,0.022113
83983,173.27.225.164,172.31.0.2,53,37546,0.000384
83985,173.27.225.164,172.31.0.2,53,36620,0.000314
83987,173.27.225.164,172.31.0.2,53,22706,0.000281
83990,173.27.225.164,172.31.0.2,53,37844,0.000291
83991,173.27.225.164,172.31.0.2,53,61347,0.012743
83994,173.27.225.164,172.31.0.2,53,45377,0.000397
83995,173.27.225.164,172.31.0.2,53,17494,0.012185
83997,173.27.225.164,172.31.0.2,53,10602,0.000387
83999,173.27.225.164,172.31.0.2,53,54982,0.000349
84001,173.27.225.164,172.31.0.2,53,49515,0.033973
84003,173.27.225.164,172.31.0.2,53,44060,0.000345
84005,173.27.225.164,172.31.0.2,53,38659,1.622906
84007,173.27.225.164,172.31.0.2,53,1527,0.082811
84009,173.27.225.164,172.31.0.2,53,53123,0.091168
84011,173.27.225.164,172.31.0.2,53,16271,0.000357
84013,173.27.225.164,172.31.0.2,53,18325,0.019858
84015,173.27.225.164,172.31.0.2,53,43926,0.019662
84017,173.27.225.164,172.31.0.2,53,16517,0.048238
84019,173.27.225.164,172.31.0.2,53,47133,0.022153
84021,173.27.225.164,172.31.0.2,53,14062,0.001607
84023,173.27.225.164,172.31.0.2,53,34564,0.000265
84025,173.27.225.164,172.31.0.2,53,7288,0.034561
84027,173.27.225.164,172.31.0.2,53,30422,0.075658
84029,173.27.225.164,172.31.0.2,53,46771,0.022232
84031,173.27.225.164,172.31.0.2,53,3193,0.000325
84033,173.27.225.164,172.31.0.2,53,64167,0.000361
84035,173.27.225.164,172.31.0.2,53,48724,0.024014
84037,173.27.225.164,172.31.0.2,53,52632,0.004171
84039,173.27.225.164,172.31.0.2,53,49484,0.000321
84041,173.27.225.164,172.31.0.2,53,8411,0.00096
84043,173.27.225.164,172.31.0.2,53,40452,0.000331
84045,173.27.225.164,172.31.0.2,53,45491,0.194885
84047,173.27.225.164,172.31.0.2,53,51980,0.000322
84049,173.27.225.164,172.31.0.2,53,31637,0.000275
84051,173.27.225.164,172.31.0.2,53,50409,0.017033
84053,173.27.225.164,172.31.0.2,53,33780,0.023511
84055,173.27.225.164,172.31.0.2,53,43940,0.000413
84057,173.27.225.164,172.31.0.2,53,14818,0.019782
84059,173.27.225.164,172.31.0.2,53,11338,0.000408
84061,173.27.225.164,172.31.0.2,53,59400,0.000372
84063,173.27.225.164,172.31.0.2,53,31104,0.000989
84065,173.27.225.164,172.31.0.2,53,20465,0.000406
84067,173.27.225.164,172.31.0.2,53,65193,0.001816
84069,173.27.225.164,172.31.0.2,53,35316,0.000418
84071,173.27.225.164,172.31.0.2,53,1523,0.000382
84073,173.27.225.164,172.31.0.2,53,34295,0.00038
84075,173.27.225.164,172.31.0.2,53,62518,0.000998
84077,173.27.225.164,172.31.0.2,53,12755,0.000878
84079,173.27.225.164,172.31.0.2,53,28058,0.000362
84081,173.27.225.164,172.31.0.2,53,64916,0.000407
84085,173.27.225.164,172.31.0.2,53,34867,0.000359
84086,173.27.225.164,172.31.0.2,53,54981,0.000329
84087,173.27.225.164,172.31.0.2,53,22504,0.000562
84089,173.27.225.164,172.31.0.2,53,30543,0.000445
84091,173.27.225.164,172.31.0.2,53,47721,0.000481
84093,173.27.225.164,172.31.0.2,53,9258,0.000377
84095,173.27.225.164,172.31.0.2,53,52444,0.000368
84097,173.27.225.164,172.31.0.2,53,60296,0.00266
84100,173.27.225.164,172.31.0.2,53,17991,0.002679
84101,173.27.225.164,172.31.0.2,53,24570,0.002871
84103,173.27.225.164,172.31.0.2,53,14768,0.000389
84105,173.27.225.164,172.31.0.2,53,5329,0.000349
84107,173.27.225.164,172.31.0.2,53,60282,0.002236
84109,173.27.225.164,172.31.0.2,53,65342,0.002357
84111,173.27.225.164,172.31.0.2,53,50845,0.00042
84113,173.27.225.164,172.31.0.2,53,51771,0.000409
84115,173.27.225.164,172.31.0.2,53,63346,0.067904
84117,173.27.225.164,172.31.0.2,53,62579,0.022501
84119,173.27.225.164,172.31.0.2,53,8621,0.022614
84121,173.27.225.164,172.31.0.2,53,2080,0.000361
84123,173.27.225.164,172.31.0.2,53,50499,0.00042
84125,173.27.225.164,172.31.0.2,53,58452,0.000346
84127,173.27.225.164,172.31.0.2,53,16483,0.012795
84129,173.27.225.164,172.31.0.2,53,38149,0.000381
84131,173.27.225.164,172.31.0.2,53,59466,0.06104
84133,173.27.225.164,172.31.0.2,53,13568,0.012952
84135,173.27.225.164,172.31.0.2,53,50070,0.032781
84137,173.27.225.164,172.31.0.2,53,29277,0.000908
84142,173.27.225.164,172.31.0.2,53,17566,0.001156
84143,173.27.225.164,172.31.0.2,53,45782,0.005114
84144,173.27.225.164,172.31.0.2,53,49117,0.005328
84145,173.27.225.164,172.31.0.2,53,1364,0.017447
84147,173.27.225.164,172.31.0.2,53,8292,0.020042
84151,173.27.225.164,172.31.0.2,53,59846,0.000974
84152,173.27.225.164,172.31.0.2,53,28072,0.002349
84153,173.27.225.164,172.31.0.2,53,8710,0.00235
84155,173.27.225.164,172.31.0.2,53,21644,0.00766
84158,173.27.225.164,172.31.0.2,53,20371,0.016311
84159,173.27.225.164,172.31.0.2,53,20431,0.017942
84161,173.27.225.164,172.31.0.2,53,59951,0.002149
84164,173.27.225.164,172.31.0.2,53,1967,0.001083
84165,173.27.225.164,172.31.0.2,53,41222,0.0023
84167,173.27.225.164,172.31.0.2,53,60913,0.003978
84169,173.27.225.164,172.31.0.2,53,63710,0.001439
84171,173.27.225.164,172.31.0.2,53,7336,0.028311
84173,173.27.225.164,172.31.0.2,53,38507,0.00027
84175,173.27.225.164,172.31.0.2,53,22760,0.00033
84177,173.27.225.164,172.31.0.2,53,36706,0.000355
84179,173.27.225.164,172.31.0.2,53,45961,0.006549
84181,173.27.225.164,172.31.0.2,53,6870,0.002268
84183,173.27.225.164,172.31.0.2,53,38728,0.021438
84185,173.27.225.164,172.31.0.2,53,28696,0.021124
84187,173.27.225.164,172.31.0.2,53,22019,0.001093
84189,173.27.225.164,172.31.0.2,53,24105,0.000851
84191,173.27.225.164,172.31.0.2,53,1995,0.022009
84193,173.27.225.164,172.31.0.2,53,35063,0.023036
84195,173.27.225.164,172.31.0.2,53,9379,0.000332
84197,173.27.225.164,172.31.0.2,53,34027,0.00096
84199,173.27.225.164,172.31.0.2,53,15641,0.000351
84201,173.27.225.164,172.31.0.2,53,32511,0.15333
84203,173.27.225.164,172.31.0.2,53,33980,0.022148
84205,173.27.225.164,172.31.0.2,53,9496,0.00039
84207,173.27.225.164,172.31.0.2,53,62265,0.000401
84209,173.27.225.164,172.31.0.2,53,15700,0.002623
84211,173.27.225.164,172.31.0.2,53,57900,0.000324
84213,173.27.225.164,172.31.0.2,53,52307,0.000345
84215,173.27.225.164,172.31.0.2,53,20238,0.000981
84217,173.27.225.164,172.31.0.2,53,24276,0.000337
84219,173.27.225.164,172.31.0.2,53,28394,0.000255
84221,173.27.225.164,172.31.0.2,53,52677,0.000403
84223,173.27.225.164,172.31.0.2,53,36850,0.000369
84225,173.27.225.164,172.31.0.2,53,2527,0.055291
84227,173.27.225.164,172.31.0.2,53,24336,0.00043
84229,173.27.225.164,172.31.0.2,53,47791,0.000335
84231,173.27.225.164,172.31.0.2,53,19156,0.00029
84233,173.27.225.164,172.31.0.2,53,57634,0.013266
84235,173.27.225.164,172.31.0.2,53,52316,0.012526
84237,173.27.225.164,172.31.0.2,53,31244,0.021183
84239,173.27.225.164,172.31.0.2,53,11617,0.019843
84241,173.27.225.164,172.31.0.2,53,32281,0.000402
84243,173.27.225.164,172.31.0.2,53,20489,0.000326
84245,173.27.225.164,172.31.0.2,53,32183,0.000461
84247,173.27.225.164,172.31.0.2,53,28980,0.00042
84250,173.27.225.164,172.31.0.2,53,21099,0.01238
84251,173.27.225.164,172.31.0.2,53,8405,0.012342
84254,173.27.225.164,172.31.0.2,53,49723,0.028928
84255,173.27.225.164,172.31.0.2,53,53782,0.029074
84257,173.27.225.164,172.31.0.2,53,26370,0.000403
84259,173.27.225.164,172.31.0.2,53,46151,0.00044
84261,173.27.225.164,172.31.0.2,53,60030,0.030157
84263,173.27.225.164,172.31.0.2,53,35758,0.025407
84265,173.27.225.164,172.31.0.2,53,17080,0.000304
84268,173.27.225.164,172.31.0.2,53,42947,0.00027
84269,173.27.225.164,172.31.0.2,53,45998,0.452526
84271,173.27.225.164,172.31.0.2,53,43336,2.391815
84273,173.27.225.164,172.31.0.2,53,24772,0.01241
84275,173.27.225.164,172.31.0.2,53,3292,2.86958
84277,173.27.225.164,172.31.0.2,53,28882,2.889929
84279,173.27.225.164,172.31.0.2,53,23650,0.000343
84281,173.27.225.164,172.31.0.2,53,47774,0.012239
84283,173.27.225.164,172.31.0.2,53,6639,0.061788
84285,173.27.225.164,172.31.0.2,53,32177,0.044367
84287,173.27.225.164,172.31.0.2,53,22489,0.001009
84289,173.27.225.164,172.31.0.2,53,13238,0.000377
84291,173.27.225.164,172.31.0.2,53,3935,0.000393
84293,173.27.225.164,172.31.0.2,53,8018,0.000425
84295,173.27.225.164,172.31.0.2,53,3770,0.00043
84297,173.27.225.164,172.31.0.2,53,7282,0.001003
84299,173.27.225.164,172.31.0.2,53,12054,2.920211
84301,173.27.225.164,172.31.0.2,53,33184,2.420534
84303,173.27.225.164,172.31.0.2,53,7676,0.013115
84305,173.27.225.164,172.31.0.2,53,41201,0.020795
84307,173.27.225.164,172.31.0.2,53,13962,0.000371
84310,173.27.225.164,172.31.0.2,53,24921,0.001007
84311,173.27.225.164,172.31.0.2,53,52370,0.012966
84313,173.27.225.164,172.31.0.2,53,39764,0.000259
84315,173.27.225.164,172.31.0.2,53,44386,0.033066
84317,173.27.225.164,172.31.0.2,53,1227,0.000266
84320,173.27.225.164,172.31.0.2,53,22406,0.000752
84321,173.27.225.164,172.31.0.2,53,1745,0.000701
84323,173.27.225.164,172.31.0.2,53,12235,0.027447
84325,173.27.225.164,172.31.0.2,53,1471,0.002284
84327,173.27.225.164,172.31.0.2,53,59910,0.09364
84329,173.27.225.164,172.31.0.2,53,12992,0.021262
84331,173.27.225.164,172.31.0.2,53,10029,0.000978
84336,173.27.225.164,172.31.0.2,53,11608,0.004049
84337,173.27.225.164,172.31.0.2,53,30222,0.017051
84338,173.27.225.164,172.31.0.2,53,59448,0.017841
84339,173.27.225.164,172.31.0.2,53,17257,0.017811
84344,173.27.225.164,172.31.0.2,53,58493,0.000878
84345,173.27.225.164,172.31.0.2,53,8886,0.000851
84346,173.27.225.164,172.31.0.2,53,28434,0.002286
84347,173.27.225.164,172.31.0.2,53,59327,0.002198
84350,173.27.225.164,172.31.0.2,53,53620,0.002534
84351,173.27.225.164,172.31.0.2,53,42450,0.016758
84354,173.27.225.164,172.31.0.2,53,10564,0.000457
84355,173.27.225.164,172.31.0.2,53,54581,0.012194
84357,173.27.225.164,172.31.0.2,53,14053,0.014627
84359,173.27.225.164,172.31.0.2,53,30667,0.002246
84361,173.27.225.164,172.31.0.2,53,19726,0.002286
84363,173.27.225.164,172.31.0.2,53,22210,0.002242
84365,173.27.225.164,172.31.0.2,53,24222,0.02862
84367,173.27.225.164,172.31.0.2,53,13526,0.011939
84369,173.27.225.164,172.31.0.2,53,36655,0.048322
84371,173.27.225.164,172.31.0.2,53,39920,0.000794
84373,173.27.225.164,172.31.0.2,53,39325,0.02305
84375,173.27.225.164,172.31.0.2,53,26293,0.003289
84378,173.27.225.164,172.31.0.2,53,52368,0.002045
84379,173.27.225.164,172.31.0.2,53,3486,0.026202
84381,173.27.225.164,172.31.0.2,53,54455,0.002031
84384,173.27.225.164,172.31.0.2,53,64694,0.001907
84385,173.27.225.164,172.31.0.2,53,3599,0.011893
84388,173.27.225.164,172.31.0.2,53,39483,0.018878
84389,173.27.225.164,172.31.0.2,53,15706,0.018883
84392,173.27.225.164,172.31.0.2,53,20672,0.002029
84393,173.27.225.164,172.31.0.2,53,11872,0.001968
84395,173.27.225.164,172.31.0.2,53,33229,0.037679
84397,173.27.225.164,172.31.0.2,53,10307,0.002219
84401,173.27.225.164,172.31.0.2,53,46655,0.001109
84402,173.27.225.164,172.31.0.2,53,31991,0.002631
84403,173.27.225.164,172.31.0.2,53,36995,0.017348
84406,173.27.225.164,172.31.0.2,53,20363,0.000381
84409,173.27.225.164,172.31.0.2,53,63637,0.000857
84410,173.27.225.164,172.31.0.2,53,16673,0.000263
84411,173.27.225.164,172.31.0.2,53,25927,0.002211
84413,173.27.225.164,172.31.0.2,53,30330,0.00101
84415,173.27.225.164,172.31.0.2,53,49772,0.001325
84417,173.27.225.164,172.31.0.2,53,50685,0.012595
84419,173.27.225.164,172.31.0.2,53,28039,0.002594
84421,173.27.225.164,172.31.0.2,53,24640,0.260932
84423,173.27.225.164,172.31.0.2,53,3144,0.02203
84425,173.27.225.164,172.31.0.2,53,13274,0.000351
84427,173.27.225.164,172.31.0.2,53,63741,0.000454
84429,173.27.225.164,172.31.0.2,53,23595,0.000355
84431,173.27.225.164,172.31.0.2,53,16645,0.000986
84434,173.27.225.164,172.31.0.2,53,10722,0.001142
84435,173.27.225.164,172.31.0.2,53,52809,0.017367
84437,173.27.225.164,172.31.0.2,53,37467,0.000406
84439,173.27.225.164,172.31.0.2,53,51488,0.000961
84441,173.27.225.164,172.31.0.2,53,4315,0.021354
84443,173.27.225.164,172.31.0.2,53,2956,0.000338
84445,173.27.225.164,172.31.0.2,53,22134,0.002917
84448,173.27.225.164,172.31.0.2,53,59481,0.003587
84449,173.27.225.164,172.31.0.2,53,12797,0.003549
84451,173.27.225.164,172.31.0.2,53,61595,0.001517
84453,173.27.225.164,172.31.0.2,53,8532,0.00075
