,ip.dst,ip.src,udp.srcport,udp.dstport,dns.time
861,173.27.225.118,172.31.0.2,53.0,22537.0,0.000413
863,173.27.225.118,172.31.0.2,53.0,39710.0,0.001376
865,173.27.225.118,172.31.0.2,53.0,8935.0,0.000308
867,173.27.225.118,172.31.0.2,53.0,43001.0,0.000311
869,173.27.225.118,172.31.0.2,53.0,34784.0,0.000317
871,173.27.225.118,172.31.0.2,53.0,21905.0,0.000293
873,173.27.225.118,172.31.0.2,53.0,30601.0,0.00036
875,173.27.225.118,172.31.0.2,53.0,9376.0,0.000327
877,173.27.225.118,172.31.0.2,53.0,45202.0,0.000345
879,173.27.225.118,172.31.0.2,53.0,3438.0,0.000336
881,173.27.225.118,172.31.0.2,53.0,59738.0,0.000534
883,173.27.225.118,172.31.0.2,53.0,8674.0,0.000347
885,173.27.225.118,172.31.0.2,53.0,23704.0,0.000821
887,173.27.225.118,172.31.0.2,53.0,22139.0,0.000977
889,173.27.225.118,172.31.0.2,53.0,8498.0,0.000354
891,173.27.225.118,172.31.0.2,53.0,32279.0,0.00039
893,173.27.225.118,172.31.0.2,53.0,25244.0,0.093348
895,173.27.225.118,172.31.0.2,53.0,4558.0,0.000372
897,173.27.225.118,172.31.0.2,53.0,17330.0,0.005598
899,173.27.225.118,172.31.0.2,53.0,1505.0,0.000869
901,173.27.225.118,172.31.0.2,53.0,39256.0,0.000264
903,173.27.225.118,172.31.0.2,53.0,26542.0,0.002493
905,173.27.225.118,172.31.0.2,53.0,22010.0,0.000283
907,173.27.225.118,172.31.0.2,53.0,63093.0,0.000348
909,173.27.225.118,172.31.0.2,53.0,30697.0,0.000276
911,173.27.225.118,172.31.0.2,53.0,46294.0,0.00038
913,173.27.225.118,172.31.0.2,53.0,43327.0,0.000323
915,173.27.225.118,172.31.0.2,53.0,44771.0,0.092327
917,173.27.225.118,172.31.0.2,53.0,50885.0,0.000355
919,173.27.225.118,172.31.0.2,53.0,28060.0,0.00033
921,173.27.225.118,172.31.0.2,53.0,37410.0,0.000349
923,173.27.225.118,172.31.0.2,53.0,10394.0,0.000298
925,173.27.225.118,172.31.0.2,53.0,40550.0,0.00218
927,173.27.225.118,172.31.0.2,53.0,28493.0,0.000323
929,173.27.225.118,172.31.0.2,53.0,49721.0,0.033787
931,173.27.225.118,172.31.0.2,53.0,24380.0,0.000273
933,173.27.225.118,172.31.0.2,53.0,22139.0,0.000352
935,173.27.225.118,172.31.0.2,53.0,50756.0,0.000321
937,173.27.225.118,172.31.0.2,53.0,62458.0,0.000385
939,173.27.225.118,172.31.0.2,53.0,16343.0,0.000336
941,173.27.225.118,172.31.0.2,53.0,3757.0,0.000819
943,173.27.225.118,172.31.0.2,53.0,32857.0,0.082994
945,173.27.225.118,172.31.0.2,53.0,61989.0,0.000278
947,173.27.225.118,172.31.0.2,53.0,7640.0,0.000239
949,173.27.225.118,172.31.0.2,53.0,20804.0,0.000251
951,173.27.225.118,172.31.0.2,53.0,18882.0,0.000247
953,173.27.225.118,172.31.0.2,53.0,59234.0,0.000294
955,173.27.225.118,172.31.0.2,53.0,7829.0,0.002176
957,173.27.225.118,172.31.0.2,53.0,3168.0,0.000373
959,173.27.225.118,172.31.0.2,53.0,19711.0,0.000299
961,173.27.225.118,172.31.0.2,53.0,20826.0,0.000774
963,173.27.225.118,172.31.0.2,53.0,43406.0,0.000455
965,173.27.225.118,172.31.0.2,53.0,3405.0,0.000894
967,173.27.225.118,172.31.0.2,53.0,2915.0,0.000322
969,173.27.225.118,172.31.0.2,53.0,11995.0,0.000903
971,173.27.225.118,172.31.0.2,53.0,9971.0,0.000286
973,173.27.225.118,172.31.0.2,53.0,9504.0,0.000292
975,173.27.225.118,172.31.0.2,53.0,23945.0,0.000272
977,173.27.225.118,172.31.0.2,53.0,22286.0,0.065076
979,173.27.225.118,172.31.0.2,53.0,26748.0,0.0004
981,173.27.225.118,172.31.0.2,53.0,7491.0,0.000293
983,173.27.225.118,172.31.0.2,53.0,42086.0,0.000264
985,173.27.225.118,172.31.0.2,53.0,62342.0,0.002483
987,173.27.225.118,172.31.0.2,53.0,20783.0,0.035774
989,173.27.225.118,172.31.0.2,53.0,12230.0,0.000412
991,173.27.225.118,172.31.0.2,53.0,2990.0,0.000364
993,173.27.225.118,172.31.0.2,53.0,57342.0,0.37311
995,173.27.225.118,172.31.0.2,53.0,51433.0,0.000944
997,173.27.225.118,172.31.0.2,53.0,16796.0,0.036775
999,173.27.225.118,172.31.0.2,53.0,12480.0,0.000287
1001,173.27.225.118,172.31.0.2,53.0,56391.0,0.0176
1003,173.27.225.118,172.31.0.2,53.0,33190.0,0.020847
1005,173.27.225.118,172.31.0.2,53.0,28576.0,0.000322
1007,173.27.225.118,172.31.0.2,53.0,5888.0,0.000386
1009,173.27.225.118,172.31.0.2,53.0,55254.0,0.000321
1011,173.27.225.118,172.31.0.2,53.0,24049.0,0.00039
1013,173.27.225.118,172.31.0.2,53.0,31951.0,0.000332
1015,173.27.225.118,172.31.0.2,53.0,48172.0,0.073302
1017,173.27.225.118,172.31.0.2,53.0,45965.0,0.000319
1019,173.27.225.118,172.31.0.2,53.0,24088.0,0.000363
1021,173.27.225.118,172.31.0.2,53.0,55868.0,0.000307
1023,173.27.225.118,172.31.0.2,53.0,6265.0,0.037083
1025,173.27.225.118,172.31.0.2,53.0,12348.0,0.002065
1027,173.27.225.118,172.31.0.2,53.0,1990.0,0.000856
1029,173.27.225.118,172.31.0.2,53.0,51730.0,0.000677
1031,173.27.225.118,172.31.0.2,53.0,26111.0,0.000221
1033,173.27.225.118,172.31.0.2,53.0,10864.0,0.000401
1036,173.27.225.118,172.31.0.2,53.0,46316.0,0.002793
1037,173.27.225.118,172.31.0.2,53.0,22094.0,0.002728
1039,173.27.225.118,172.31.0.2,53.0,20473.0,0.002737
1041,173.27.225.118,172.31.0.2,53.0,39352.0,0.000683
1043,173.27.225.118,172.31.0.2,53.0,61038.0,0.000295
1045,173.27.225.118,172.31.0.2,53.0,48819.0,0.00033
1047,173.27.225.118,172.31.0.2,53.0,31745.0,0.000348
1049,173.27.225.118,172.31.0.2,53.0,37122.0,0.000391
1051,173.27.225.118,172.31.0.2,53.0,45208.0,0.000328
1053,173.27.225.118,172.31.0.2,53.0,55958.0,0.058864
1055,173.27.225.118,172.31.0.2,53.0,30110.0,0.00041
1057,173.27.225.118,172.31.0.2,53.0,63681.0,0.000412
1059,173.27.225.118,172.31.0.2,53.0,19353.0,0.000285
1061,173.27.225.118,172.31.0.2,53.0,30365.0,0.002275
1063,173.27.225.118,172.31.0.2,53.0,57200.0,0.000391
1065,173.27.225.118,172.31.0.2,53.0,36418.0,0.001021
1067,173.27.225.118,172.31.0.2,53.0,9063.0,0.000313
1069,173.27.225.118,172.31.0.2,53.0,64481.0,0.000396
1071,173.27.225.118,172.31.0.2,53.0,12913.0,0.000913
1073,173.27.225.118,172.31.0.2,53.0,41824.0,0.09199
1075,173.27.225.118,172.31.0.2,53.0,13783.0,0.000328
1077,173.27.225.118,172.31.0.2,53.0,12582.0,0.000313
1079,173.27.225.118,172.31.0.2,53.0,8570.0,0.000363
1081,173.27.225.118,172.31.0.2,53.0,11306.0,0.037439
1083,173.27.225.118,172.31.0.2,53.0,63936.0,0.000357
1085,173.27.225.118,172.31.0.2,53.0,29098.0,0.000946
1087,173.27.225.118,172.31.0.2,53.0,18937.0,0.000391
1089,173.27.225.118,172.31.0.2,53.0,14680.0,0.000415
1091,173.27.225.118,172.31.0.2,53.0,57334.0,0.00239
1093,173.27.225.118,172.31.0.2,53.0,8914.0,0.000686
1095,173.27.225.118,172.31.0.2,53.0,16982.0,0.024693
1097,173.27.225.118,172.31.0.2,53.0,17441.0,0.111608
1099,173.27.225.118,172.31.0.2,53.0,44458.0,0.013139
1101,173.27.225.118,172.31.0.2,53.0,18642.0,0.000291
1103,173.27.225.118,172.31.0.2,53.0,11385.0,0.000421
1105,173.27.225.118,172.31.0.2,53.0,9679.0,0.00038
1107,173.27.225.118,172.31.0.2,53.0,42227.0,0.082876
1109,173.27.225.118,172.31.0.2,53.0,18288.0,0.000352
1111,173.27.225.118,172.31.0.2,53.0,51981.0,0.000325
1113,173.27.225.118,172.31.0.2,53.0,9232.0,0.000273
1115,173.27.225.118,172.31.0.2,53.0,38577.0,0.002103
1117,173.27.225.118,172.31.0.2,53.0,32570.0,0.000388
1119,173.27.225.118,172.31.0.2,53.0,49520.0,0.000936
1121,173.27.225.118,172.31.0.2,53.0,48820.0,0.048273
1123,173.27.225.118,172.31.0.2,53.0,13550.0,0.000431
1125,173.27.225.118,172.31.0.2,53.0,26938.0,0.001789
1127,173.27.225.118,172.31.0.2,53.0,62858.0,0.000433
1129,173.27.225.118,172.31.0.2,53.0,4835.0,0.002241
1131,173.27.225.118,172.31.0.2,53.0,17457.0,0.000343
1133,173.27.225.118,172.31.0.2,53.0,51127.0,0.000382
1135,173.27.225.118,172.31.0.2,53.0,48858.0,0.00038
1137,173.27.225.118,172.31.0.2,53.0,6701.0,0.119485
1139,173.27.225.118,172.31.0.2,53.0,9023.0,0.000497
1141,173.27.225.118,172.31.0.2,53.0,50845.0,0.000358
1143,173.27.225.118,172.31.0.2,53.0,1248.0,0.013025
1145,173.27.225.118,172.31.0.2,53.0,40138.0,0.000386
1147,173.27.225.118,172.31.0.2,53.0,62434.0,0.000391
1150,173.27.225.118,172.31.0.2,53.0,61926.0,0.018037
1151,173.27.225.118,172.31.0.2,53.0,38992.0,0.018051
1153,173.27.225.118,172.31.0.2,53.0,59312.0,0.002256
1155,173.27.225.118,172.31.0.2,53.0,14992.0,0.00125
1157,173.27.225.118,172.31.0.2,53.0,19467.0,0.01993
1159,173.27.225.118,172.31.0.2,53.0,35571.0,0.111593
1161,173.27.225.118,172.31.0.2,53.0,22952.0,0.000401
1163,173.27.225.118,172.31.0.2,53.0,28811.0,0.000356
1165,173.27.225.118,172.31.0.2,53.0,41809.0,0.100688
1167,173.27.225.118,172.31.0.2,53.0,30431.0,0.00209
1169,173.27.225.118,172.31.0.2,53.0,29423.0,0.000383
1171,173.27.225.118,172.31.0.2,53.0,21346.0,0.000329
1173,173.27.225.118,172.31.0.2,53.0,52054.0,0.000266
1175,173.27.225.118,172.31.0.2,53.0,58725.0,0.000296
1177,173.27.225.118,172.31.0.2,53.0,38554.0,0.036225
1179,173.27.225.118,172.31.0.2,53.0,42410.0,0.000362
1181,173.27.225.118,172.31.0.2,53.0,33748.0,0.000325
1183,173.27.225.118,172.31.0.2,53.0,13504.0,0.000847
1185,173.27.225.118,172.31.0.2,53.0,39393.0,0.000671
1187,173.27.225.118,172.31.0.2,53.0,58482.0,0.000225
1189,173.27.225.118,172.31.0.2,53.0,53082.0,0.000296
1192,173.27.225.118,172.31.0.2,53.0,52325.0,0.002719
1194,173.27.225.118,172.31.0.2,53.0,1577.0,0.013645
1195,173.27.225.118,172.31.0.2,53.0,25019.0,0.018479
1197,173.27.225.118,172.31.0.2,53.0,24486.0,0.001224
1199,173.27.225.118,172.31.0.2,53.0,53753.0,0.000379
1201,173.27.225.118,172.31.0.2,53.0,47125.0,0.000416
1203,173.27.225.118,172.31.0.2,53.0,31690.0,0.087669
1205,173.27.225.118,172.31.0.2,53.0,51985.0,0.000316
1207,173.27.225.118,172.31.0.2,53.0,17818.0,0.002286
1209,173.27.225.118,172.31.0.2,53.0,50842.0,0.056812
1211,173.27.225.118,172.31.0.2,53.0,64789.0,0.002635
1213,173.27.225.118,172.31.0.2,53.0,3335.0,0.00033
1215,173.27.225.118,172.31.0.2,53.0,49955.0,0.000974
1217,173.27.225.118,172.31.0.2,53.0,30997.0,0.000419
1219,173.27.225.118,172.31.0.2,53.0,24703.0,0.000427
1221,173.27.225.118,172.31.0.2,53.0,23902.0,0.094337
1223,173.27.225.118,172.31.0.2,53.0,35917.0,0.000321
1225,173.27.225.118,172.31.0.2,53.0,12303.0,0.000341
1227,173.27.225.118,172.31.0.2,53.0,4660.0,0.000278
1229,173.27.225.118,172.31.0.2,53.0,59093.0,0.000411
1231,173.27.225.118,172.31.0.2,53.0,41361.0,0.000427
1233,173.27.225.118,172.31.0.2,53.0,62924.0,0.049398
1235,173.27.225.118,172.31.0.2,53.0,7145.0,0.000346
1237,173.27.225.118,172.31.0.2,53.0,57663.0,0.000882
1239,173.27.225.118,172.31.0.2,53.0,8378.0,0.000334
1241,173.27.225.118,172.31.0.2,53.0,59492.0,0.000321
1243,173.27.225.118,172.31.0.2,53.0,42467.0,0.016301
1245,173.27.225.118,172.31.0.2,53.0,1981.0,0.02153
1247,173.27.225.118,172.31.0.2,53.0,42377.0,0.000322
1249,173.27.225.118,172.31.0.2,53.0,51336.0,0.000369
1251,173.27.225.118,172.31.0.2,53.0,32169.0,0.000337
1253,173.27.225.118,172.31.0.2,53.0,48371.0,0.084511
1255,173.27.225.118,172.31.0.2,53.0,47286.0,0.00275
1257,173.27.225.118,172.31.0.2,53.0,9977.0,0.000346
1259,173.27.225.118,172.31.0.2,53.0,29316.0,0.000257
1261,173.27.225.118,172.31.0.2,53.0,43554.0,0.000306
1263,173.27.225.118,172.31.0.2,53.0,30528.0,0.002349
1265,173.27.225.118,172.31.0.2,53.0,19098.0,0.014374
1267,173.27.225.118,172.31.0.2,53.0,52924.0,0.000239
1269,173.27.225.118,172.31.0.2,53.0,31912.0,0.001281
1271,173.27.225.118,172.31.0.2,53.0,54831.0,0.000201
1273,173.27.225.118,172.31.0.2,53.0,44355.0,0.035974
1275,173.27.225.118,172.31.0.2,53.0,5143.0,0.000268
1277,173.27.225.118,172.31.0.2,53.0,47485.0,0.000305
1279,173.27.225.118,172.31.0.2,53.0,4564.0,0.016419
1281,173.27.225.118,172.31.0.2,53.0,14492.0,0.002037
1283,173.27.225.118,172.31.0.2,53.0,4436.0,0.028684
1285,173.27.225.118,172.31.0.2,53.0,14376.0,0.002468
1287,173.27.225.118,172.31.0.2,53.0,41227.0,0.000248
1289,173.27.225.118,172.31.0.2,53.0,39364.0,0.024111
1291,173.27.225.118,172.31.0.2,53.0,4185.0,0.000328
1293,173.27.225.118,172.31.0.2,53.0,63596.0,0.000286
1295,173.27.225.118,172.31.0.2,53.0,43440.0,0.160889
1297,173.27.225.118,172.31.0.2,53.0,58546.0,0.000968
1299,173.27.225.118,172.31.0.2,53.0,64566.0,0.002473
1301,173.27.225.118,172.31.0.2,53.0,8849.0,0.000364
1303,173.27.225.118,172.31.0.2,53.0,21043.0,0.000899
1305,173.27.225.118,172.31.0.2,53.0,11094.0,0.072158
1307,173.27.225.118,172.31.0.2,53.0,59425.0,0.000414
1309,173.27.225.118,172.31.0.2,53.0,57998.0,0.002623
1311,173.27.225.118,172.31.0.2,53.0,31304.0,0.000908
1313,173.27.225.118,172.31.0.2,53.0,5833.0,0.036526
1315,173.27.225.118,172.31.0.2,53.0,52344.0,0.014548
1317,173.27.225.118,172.31.0.2,53.0,4512.0,0.00318
1319,173.27.225.118,172.31.0.2,53.0,11358.0,0.002896
1321,173.27.225.118,172.31.0.2,53.0,43380.0,0.00039
1323,173.27.225.118,172.31.0.2,53.0,49743.0,0.000339
1325,173.27.225.118,172.31.0.2,53.0,59209.0,0.000384
1327,173.27.225.118,172.31.0.2,53.0,40279.0,0.000853
1329,173.27.225.118,172.31.0.2,53.0,17839.0,0.036809
1331,173.27.225.118,172.31.0.2,53.0,64697.0,0.000384
1333,173.27.225.118,172.31.0.2,53.0,13152.0,0.000368
1335,173.27.225.118,172.31.0.2,53.0,53164.0,0.025416
1337,173.27.225.118,172.31.0.2,53.0,39231.0,0.002136
1339,173.27.225.118,172.31.0.2,53.0,5403.0,0.000388
1341,173.27.225.118,172.31.0.2,53.0,60563.0,0.00279
1343,173.27.225.118,172.31.0.2,53.0,49177.0,0.00034
1345,173.27.225.118,172.31.0.2,53.0,1801.0,0.002976
1347,173.27.225.118,172.31.0.2,53.0,38340.0,0.000459
1349,173.27.225.118,172.31.0.2,53.0,1127.0,0.0004
1351,173.27.225.118,172.31.0.2,53.0,12755.0,0.000368
1354,173.27.225.118,172.31.0.2,53.0,18532.0,0.00088
1355,173.27.225.118,172.31.0.2,53.0,52621.0,0.002586
1357,173.27.225.118,172.31.0.2,53.0,55434.0,0.000285
1359,173.27.225.118,172.31.0.2,53.0,1946.0,0.004371
1361,173.27.225.118,172.31.0.2,53.0,38926.0,0.00128
1363,173.27.225.118,172.31.0.2,53.0,61219.0,0.000371
1365,173.27.225.118,172.31.0.2,53.0,3908.0,0.024191
1368,173.27.225.118,172.31.0.2,53.0,7720.0,0.012105
1369,173.27.225.118,172.31.0.2,53.0,49477.0,0.010556
1371,173.27.225.118,172.31.0.2,53.0,2520.0,0.01481
1373,173.27.225.118,172.31.0.2,53.0,25417.0,0.002328
1378,173.27.225.118,172.31.0.2,53.0,44598.0,0.084393
1379,173.27.225.118,172.31.0.2,53.0,11642.0,0.080131
1380,173.27.225.118,172.31.0.2,53.0,36624.0,0.101061
1381,173.27.225.118,172.31.0.2,53.0,23158.0,0.081508
1383,173.27.225.118,172.31.0.2,53.0,58751.0,0.000345
1385,173.27.225.118,172.31.0.2,53.0,14684.0,0.075313
1388,173.27.225.118,172.31.0.2,53.0,47796.0,0.001536
1389,173.27.225.118,172.31.0.2,53.0,59734.0,0.001428
1391,173.27.225.118,172.31.0.2,53.0,61032.0,0.217829
1393,173.27.225.118,172.31.0.2,53.0,45323.0,0.000302
1395,173.27.225.118,172.31.0.2,53.0,63794.0,0.000298
1397,173.27.225.118,172.31.0.2,53.0,3472.0,0.000298
1399,173.27.225.118,172.31.0.2,53.0,27843.0,0.002385
1401,173.27.225.118,172.31.0.2,53.0,40193.0,0.001497
1403,173.27.225.118,172.31.0.2,53.0,13062.0,0.002675
1405,173.27.225.118,172.31.0.2,53.0,6221.0,0.020248
1407,173.27.225.118,172.31.0.2,53.0,48608.0,0.053208
1409,173.27.225.118,172.31.0.2,53.0,32655.0,0.000254
1411,173.27.225.118,172.31.0.2,53.0,46772.0,0.000288
1413,173.27.225.118,172.31.0.2,53.0,58964.0,0.000355
1415,173.27.225.118,172.31.0.2,53.0,58026.0,0.001372
1417,173.27.225.118,172.31.0.2,53.0,6937.0,0.131791
1419,173.27.225.118,172.31.0.2,53.0,18796.0,0.056548
1421,173.27.225.118,172.31.0.2,53.0,3894.0,0.000722
1423,173.27.225.118,172.31.0.2,53.0,21543.0,0.00029
1425,173.27.225.118,172.31.0.2,53.0,56886.0,0.000233
1427,173.27.225.118,172.31.0.2,53.0,8731.0,0.002139
1429,173.27.225.118,172.31.0.2,53.0,6017.0,0.013196
1431,173.27.225.118,172.31.0.2,53.0,61514.0,0.013788
1433,173.27.225.118,172.31.0.2,53.0,43559.0,0.001325
1437,173.27.225.118,172.31.0.2,53.0,51286.0,0.002978
1438,173.27.225.118,172.31.0.2,53.0,30825.0,0.002863
1439,173.27.225.118,172.31.0.2,53.0,9023.0,0.003033
1441,173.27.225.118,172.31.0.2,53.0,11153.0,0.017706
1443,173.27.225.118,172.31.0.2,53.0,53074.0,0.014208
1445,173.27.225.118,172.31.0.2,53.0,35211.0,0.012983
1447,173.27.225.118,172.31.0.2,53.0,63243.0,0.000355
1449,173.27.225.118,172.31.0.2,53.0,32928.0,0.000362
1451,173.27.225.118,172.31.0.2,53.0,64058.0,0.08503
1453,173.27.225.118,172.31.0.2,53.0,36908.0,0.000258
1455,173.27.225.118,172.31.0.2,53.0,56372.0,0.000759
1457,173.27.225.118,172.31.0.2,53.0,57903.0,0.000803
1459,173.27.225.118,172.31.0.2,53.0,6921.0,0.000378
1461,173.27.225.118,172.31.0.2,53.0,35995.0,0.004128
1463,173.27.225.118,172.31.0.2,53.0,17093.0,0.000374
1465,173.27.225.118,172.31.0.2,53.0,16590.0,0.000401
1467,173.27.225.118,172.31.0.2,53.0,53132.0,0.000315
1469,173.27.225.118,172.31.0.2,53.0,40795.0,0.000428
1471,173.27.225.118,172.31.0.2,53.0,27396.0,0.000312
1473,173.27.225.118,172.31.0.2,53.0,63298.0,0.018396
1475,173.27.225.118,172.31.0.2,53.0,17551.0,0.005226
1477,173.27.225.118,172.31.0.2,53.0,29600.0,0.014151
1479,173.27.225.118,172.31.0.2,53.0,46114.0,0.001013
1481,173.27.225.118,172.31.0.2,53.0,33757.0,0.00093
1483,173.27.225.118,172.31.0.2,53.0,16900.0,0.000335
1485,173.27.225.118,172.31.0.2,53.0,5709.0,0.000382
1487,173.27.225.118,172.31.0.2,53.0,28226.0,0.00275
1489,173.27.225.118,172.31.0.2,53.0,12311.0,0.000327
1491,173.27.225.118,172.31.0.2,53.0,60654.0,0.077841
1493,173.27.225.118,172.31.0.2,53.0,45827.0,0.000978
1495,173.27.225.118,172.31.0.2,53.0,57441.0,0.000366
1497,173.27.225.118,172.31.0.2,53.0,40471.0,0.000381
1499,173.27.225.118,172.31.0.2,53.0,53057.0,0.083722
1501,173.27.225.118,172.31.0.2,53.0,19729.0,0.00123
1503,173.27.225.118,172.31.0.2,53.0,57120.0,0.002519
1505,173.27.225.118,172.31.0.2,53.0,8294.0,0.000326
1507,173.27.225.118,172.31.0.2,53.0,47864.0,0.000347
1509,173.27.225.118,172.31.0.2,53.0,12310.0,0.000282
1511,173.27.225.118,172.31.0.2,53.0,37451.0,0.000393
1513,173.27.225.118,172.31.0.2,53.0,39536.0,0.00032
1515,173.27.225.118,172.31.0.2,53.0,13730.0,0.020173
1517,173.27.225.118,172.31.0.2,53.0,55997.0,0.000428
1519,173.27.225.118,172.31.0.2,53.0,27417.0,0.000433
1521,173.27.225.118,172.31.0.2,53.0,60125.0,0.000447
1523,173.27.225.118,172.31.0.2,53.0,64597.0,0.000356
1525,173.27.225.118,172.31.0.2,53.0,26630.0,0.000371
1527,173.27.225.118,172.31.0.2,53.0,59127.0,0.060297
1529,173.27.225.118,172.31.0.2,53.0,59051.0,0.002619
1531,173.27.225.118,172.31.0.2,53.0,36493.0,0.000335
1533,173.27.225.118,172.31.0.2,53.0,27488.0,0.019786
1535,173.27.225.118,172.31.0.2,53.0,14911.0,0.012369
1537,173.27.225.118,172.31.0.2,53.0,14232.0,0.013841
1539,173.27.225.118,172.31.0.2,53.0,13529.0,0.013245
1541,173.27.225.118,172.31.0.2,53.0,56529.0,0.00039
1543,173.27.225.118,172.31.0.2,53.0,37050.0,0.000471
1545,173.27.225.118,172.31.0.2,53.0,27017.0,0.000356
1547,173.27.225.118,172.31.0.2,53.0,26154.0,0.000364
1549,173.27.225.118,172.31.0.2,53.0,64847.0,0.000959
1551,173.27.225.118,172.31.0.2,53.0,30147.0,0.000407
1553,173.27.225.118,172.31.0.2,53.0,27568.0,0.002765
1556,173.27.225.118,172.31.0.2,53.0,26362.0,0.020045
1557,173.27.225.118,172.31.0.2,53.0,3677.0,0.01995
1560,173.27.225.118,172.31.0.2,53.0,52350.0,0.013231
1561,173.27.225.118,172.31.0.2,53.0,22468.0,0.010762
1565,173.27.225.118,172.31.0.2,53.0,52147.0,0.01699
1566,173.27.225.118,172.31.0.2,53.0,32419.0,0.015657
1567,173.27.225.118,172.31.0.2,53.0,48442.0,0.027219
1569,173.27.225.118,172.31.0.2,53.0,33975.0,0.02769
1571,173.27.225.118,172.31.0.2,53.0,13024.0,0.086264
1573,173.27.225.118,172.31.0.2,53.0,20117.0,0.028399
1575,173.27.225.118,172.31.0.2,53.0,44884.0,0.225513
1577,173.27.225.118,172.31.0.2,53.0,63969.0,0.002374
1579,173.27.225.118,172.31.0.2,53.0,34543.0,0.00033
1581,173.27.225.118,172.31.0.2,53.0,32366.0,0.000378
1583,173.27.225.118,172.31.0.2,53.0,27869.0,0.000302
1585,173.27.225.118,172.31.0.2,53.0,43614.0,0.000817
1587,173.27.225.118,172.31.0.2,53.0,22995.0,0.000429
1589,173.27.225.118,172.31.0.2,53.0,57762.0,0.000388
1591,173.27.225.118,172.31.0.2,53.0,45114.0,0.000408
1593,173.27.225.118,172.31.0.2,53.0,2327.0,0.024552
1595,173.27.225.118,172.31.0.2,53.0,12779.0,0.00035
1597,173.27.225.118,172.31.0.2,53.0,7277.0,0.000401
1600,173.27.225.118,172.31.0.2,53.0,12028.0,0.000238
1601,173.27.225.118,172.31.0.2,53.0,22874.0,0.000463
1603,173.27.225.118,172.31.0.2,53.0,60397.0,0.000307
1605,173.27.225.118,172.31.0.2,53.0,28487.0,0.000423
1607,173.27.225.118,172.31.0.2,53.0,1473.0,0.000357
1609,173.27.225.118,172.31.0.2,53.0,15241.0,0.00031
1611,173.27.225.118,172.31.0.2,53.0,1426.0,0.001235
1613,173.27.225.118,172.31.0.2,53.0,61220.0,0.000808
1615,173.27.225.118,172.31.0.2,53.0,43183.0,0.000364
1617,173.27.225.118,172.31.0.2,53.0,37573.0,0.000416
1619,173.27.225.118,172.31.0.2,53.0,40305.0,0.000326
1621,173.27.225.118,172.31.0.2,53.0,54861.0,0.000334
1623,173.27.225.118,172.31.0.2,53.0,1990.0,0.002218
1625,173.27.225.118,172.31.0.2,53.0,13715.0,0.02098
1627,173.27.225.118,172.31.0.2,53.0,42170.0,0.027052
1629,173.27.225.118,172.31.0.2,53.0,18192.0,0.042112
1631,173.27.225.118,172.31.0.2,53.0,30273.0,0.012389
1633,173.27.225.118,172.31.0.2,53.0,45401.0,0.000896
1635,173.27.225.118,172.31.0.2,53.0,31660.0,0.000317
1637,173.27.225.118,172.31.0.2,53.0,41028.0,0.000302
1639,173.27.225.118,172.31.0.2,53.0,7265.0,0.004496
1641,173.27.225.118,172.31.0.2,53.0,27667.0,0.000351
1643,173.27.225.118,172.31.0.2,53.0,51621.0,0.000284
1645,173.27.225.118,172.31.0.2,53.0,46711.0,0.000856
1647,173.27.225.118,172.31.0.2,53.0,56489.0,0.012808
1649,173.27.225.118,172.31.0.2,53.0,50485.0,0.002748
1652,173.27.225.118,172.31.0.2,53.0,63003.0,0.000274
1653,173.27.225.118,172.31.0.2,53.0,29359.0,0.004208
1655,173.27.225.118,172.31.0.2,53.0,44424.0,0.010314
1657,173.27.225.118,172.31.0.2,53.0,21074.0,0.000386
1659,173.27.225.118,172.31.0.2,53.0,1137.0,0.000377
1661,173.27.225.118,172.31.0.2,53.0,5131.0,0.004451
1663,173.27.225.118,172.31.0.2,53.0,32664.0,0.000307
1665,173.27.225.118,172.31.0.2,53.0,14167.0,0.000361
1667,173.27.225.118,172.31.0.2,53.0,6464.0,0.002138
1669,173.27.225.118,172.31.0.2,53.0,20234.0,0.002446
1671,173.27.225.118,172.31.0.2,53.0,16400.0,0.000345
1673,173.27.225.118,172.31.0.2,53.0,9936.0,0.000376
1675,173.27.225.118,172.31.0.2,53.0,35459.0,0.000271
1677,173.27.225.118,172.31.0.2,53.0,3141.0,0.000278
1679,173.27.225.118,172.31.0.2,53.0,58552.0,0.0021
1681,173.27.225.118,172.31.0.2,53.0,52382.0,0.064369
1683,173.27.225.118,172.31.0.2,53.0,58125.0,0.000274
1685,173.27.225.118,172.31.0.2,53.0,17722.0,0.000825
1687,173.27.225.118,172.31.0.2,53.0,25489.0,0.002533
1689,173.27.225.118,172.31.0.2,53.0,4881.0,0.000766
1691,173.27.225.118,172.31.0.2,53.0,47769.0,0.000322
1694,173.27.225.118,172.31.0.2,53.0,10093.0,0.000245
1695,173.27.225.118,172.31.0.2,53.0,18698.0,0.003781
1699,173.27.225.118,172.31.0.2,53.0,56283.0,0.000345
1700,173.27.225.118,172.31.0.2,53.0,65407.0,0.000243
1701,173.27.225.118,172.31.0.2,53.0,3239.0,0.000214
1703,173.27.225.118,172.31.0.2,53.0,15313.0,0.055678
1705,173.27.225.118,172.31.0.2,53.0,6527.0,0.022228
1707,173.27.225.118,172.31.0.2,53.0,54076.0,0.000273
1709,173.27.225.118,172.31.0.2,53.0,57972.0,0.000311
